 

stn;time;uto200s0;tre200s0;rre150z0;rco150z0;sre000z0
BAS;202310050230;7.9;8.9;0.0;0;0
BAS;202310050240;8.1;9.0;0.0;0;0
BAS;202310050250;8.1;9.0;0.0;0;0
BAS;202310050300;8.0;8.7;0.0;0;0
BAS;202310050310;7.9;8.7;0.0;0;0
BAS;202310050320;8.0;8.8;0.0;0;0
BAS;202310050330;7.9;8.8;0.0;0;0
BAS;202310050340;7.9;8.8;0.0;0;0
BAS;202310050350;8.0;9.0;0.0;0;0
BAS;202310050400;8.1;9.1;0.0;0;0
BAS;202310050410;8.1;8.9;0.0;0;0
BAS;202310050420;8.1;9.0;0.0;0;0
BAS;202310050430;8.1;8.9;0.0;0;0
BAS;202310050440;7.9;8.4;0.0;0;0
BAS;202310050450;7.8;8.6;0.0;0;0
BAS;202310050500;7.7;8.0;0.0;0;0
BAS;202310050510;7.6;8.1;0.0;0;0
BAS;202310050520;7.3;7.1;0.0;0;0
BAS;202310050530;7.5;7.7;0.0;0;0
BAS;202310050540;7.5;7.5;0.0;0;0
BAS;202310050550;7.3;6.8;0.0;0;0
BAS;202310050600;7.3;7.3;0.0;0;0
BAS;202310050610;7.8;8.6;0.0;0;0
BAS;202310050620;8.0;9.0;0.0;0;0
BAS;202310050630;7.9;9.1;0.0;0;0
BAS;202310050640;8.0;9.1;0.0;0;0
BAS;202310050650;8.1;9.3;0.0;0;0
BAS;202310050700;8.1;9.5;0.0;0;0
BAS;202310050710;8.3;9.9;0.0;0;0
BAS;202310050720;8.2;10.1;0.0;0;0
BAS;202310050730;8.2;10.5;0.0;0;0
BAS;202310050740;8.4;10.9;0.0;0;0
BAS;202310050750;8.2;11.0;0.0;0;0
BAS;202310050800;8.3;11.2;0.0;0;0
BAS;202310050810;8.5;11.6;0.0;0;0
BAS;202310050820;8.4;11.6;0.0;0;0
BAS;202310050830;8.5;12.0;0.0;0;2
BAS;202310050840;8.3;11.9;0.0;0;8
BAS;202310050850;8.6;12.9;0.0;0;5
BAS;202310050900;8.5;13.6;0.0;0;6
BAS;202310050910;8.2;13.4;0.0;0;0
BAS;202310050920;8.5;13.6;0.0;0;0
BAS;202310050930;8.6;14.2;0.0;0;0
BAS;202310050940;8.6;14.7;0.0;0;0
BAS;202310050950;8.1;14.1;0.0;0;0
BAS;202310051000;8.3;14.4;0.0;0;0
BAS;202310051010;8.6;15.1;0.0;0;4
BAS;202310051020;8.9;15.8;0.0;0;6
BAS;202310051030;8.7;15.9;0.0;0;0
BAS;202310051040;8.5;16.0;0.0;0;4
BAS;202310051050;8.5;16.1;0.0;0;6
BAS;202310051100;8.7;16.8;0.0;0;10
BAS;202310051110;8.7;17.0;0.0;0;10
BAS;202310051120;8.7;17.2;0.0;0;10
BAS;202310051130;8.9;18.0;0.0;0;8
BAS;202310051140;8.5;17.2;0.0;0;3
BAS;202310051150;8.6;18.2;0.0;0;10
BAS;202310051200;8.4;17.4;0.0;0;10
BAS;202310051210;8.7;18.0;0.0;0;10
BAS;202310051220;8.6;18.2;0.0;0;10
BAS;202310051230;8.8;18.3;0.0;0;10
BAS;202310051240;8.5;18.4;0.0;0;10
BAS;202310051250;8.9;19.0;0.0;0;10
BAS;202310051300;8.7;19.1;0.0;0;10
BAS;202310051310;8.5;18.6;0.0;0;10
BAS;202310051320;8.4;18.7;0.0;0;10
BAS;202310051330;8.6;18.6;0.0;0;6
BAS;202310051340;8.7;19.6;0.0;0;6
BAS;202310051350;8.4;18.4;0.0;0;0
BAS;202310051400;8.2;18.4;0.0;0;0
BAS;202310051410;8.3;19.2;0.0;0;1
BAS;202310051420;8.4;18.7;0.0;0;0
BAS;202310051430;8.1;18.3;0.0;0;0
BAS;202310051440;8.2;18.4;0.0;0;0
BAS;202310051450;8.0;18.1;0.0;0;0
BAS;202310051500;8.0;18.0;0.0;0;0
BAS;202310051510;7.9;17.8;0.0;0;0
BAS;202310051520;8.0;17.6;0.0;0;0
BAS;202310051530;7.5;17.9;0.0;0;0
BAS;202310051540;7.7;17.6;0.0;0;0
BAS;202310051550;7.1;17.8;0.0;0;0
BAS;202310051600;7.5;17.6;0.0;0;0
BAS;202310051610;7.9;17.3;0.0;0;0
BAS;202310051620;7.9;17.3;0.0;0;0
BAS;202310051630;8.2;16.7;0.0;0;0
BAS;202310051640;8.1;16.6;0.0;0;0
BAS;202310051650;8.0;16.6;0.0;0;0
BAS;202310051700;8.3;15.6;0.0;0;0
BAS;202310051710;7.9;15.8;0.0;0;0
BAS;202310051720;7.9;15.4;0.0;0;0
BAS;202310051730;7.7;15.3;0.0;0;0
BAS;202310051740;7.7;15.6;0.0;0;0
BAS;202310051750;7.7;15.1;0.0;0;0
BAS;202310051800;7.7;14.6;0.0;0;0
BAS;202310051810;7.8;14.4;0.0;0;0
BAS;202310051820;8.1;13.2;0.0;0;0
BAS;202310051830;8.1;13.5;0.0;0;0
BAS;202310051840;8.1;13.2;0.0;0;0
BAS;202310051850;8.1;12.8;0.0;0;0
BAS;202310051900;7.9;12.4;0.0;0;0
BAS;202310051910;8.0;12.3;0.0;0;0
BAS;202310051920;8.1;11.8;0.0;0;0
BAS;202310051930;8.1;10.7;0.0;0;0
BAS;202310051940;8.3;11.1;0.0;0;0
BAS;202310051950;8.2;11.1;0.0;0;0
BAS;202310052000;8.1;10.5;0.0;0;0
BAS;202310052010;7.9;10.5;0.0;0;0
BAS;202310052020;8.2;11.1;0.0;0;0
BAS;202310052030;8.0;10.4;0.0;0;0
BAS;202310052040;8.1;10.7;0.0;0;0
BAS;202310052050;8.3;10.4;0.0;0;0
BAS;202310052100;8.1;10.1;0.0;0;0
BAS;202310052110;8.0;9.6;0.0;0;0
BAS;202310052120;8.0;9.7;0.0;0;0
BAS;202310052130;8.0;9.9;0.0;0;0
BAS;202310052140;7.9;9.3;0.0;0;0
BAS;202310052150;7.9;9.7;0.0;0;0
BAS;202310052200;7.9;9.5;0.0;0;0
BAS;202310052210;7.8;9.1;0.0;0;0
BAS;202310052220;7.9;9.4;0.0;0;0
BAS;202310052230;7.8;9.2;0.0;0;0
BAS;202310052240;7.8;8.9;0.0;0;0
BAS;202310052250;7.8;8.8;0.0;0;0
BAS;202310052300;7.9;8.9;0.0;0;0
BAS;202310052310;7.7;8.4;0.0;0;0
BAS;202310052320;7.6;8.1;0.0;0;0
BAS;202310052330;7.6;8.2;0.0;0;0
BAS;202310052340;7.6;7.9;0.0;0;0
BAS;202310052350;7.6;7.9;0.0;0;0
BAS;202310060000;7.6;8.1;0.0;0;0
BAS;202310060010;7.7;8.4;0.0;0;0
BAS;202310060020;7.6;7.6;0.0;0;0
BAS;202310060030;7.6;8.0;0.0;0;0
BAS;202310060040;7.6;7.9;0.0;0;0
BAS;202310060050;7.4;7.5;0.0;0;0
BAS;202310060100;7.3;7.3;0.0;0;0
BAS;202310060110;7.5;7.5;0.0;0;0
BAS;202310060120;7.3;7.1;0.0;0;0
BAS;202310060130;7.5;7.7;0.0;0;0
BAS;202310060140;7.6;7.6;0.0;0;0
BAS;202310060150;7.3;6.8;0.0;0;0
BAS;202310060200;7.3;7.0;0.0;0;0
BAS;202310060210;7.6;7.7;0.0;0;0
BAS;202310060220;7.4;6.9;0.0;0;0
BAS;202310060230;7.2;6.7;0.0;0;0
BAS;202310060240;7.6;7.9;0.0;0;0
BAS;202310060250;7.8;8.1;0.0;0;0
BAS;202310060300;7.7;8.2;0.0;0;0
BAS;202310060310;7.5;7.6;0.0;0;0
BAS;202310060320;7.6;7.8;0.0;0;0
BAS;202310060330;7.2;6.7;0.0;0;0
BAS;202310060340;7.0;6.6;0.0;0;0
BAS;202310060350;7.2;6.9;0.0;0;0
BAS;202310060400;7.3;6.8;0.0;0;0
BAS;202310060410;7.2;6.7;0.0;0;0
BAS;202310060420;7.3;7.1;0.0;0;0
BAS;202310060430;7.3;7.1;0.0;0;0
BAS;202310060440;7.4;7.5;0.0;0;0
BAS;202310060450;7.5;7.4;0.0;0;0
BAS;202310060500;7.3;7.5;0.0;0;0
BAS;202310060510;7.4;7.4;0.0;0;0
BAS;202310060520;7.4;7.6;0.0;0;0
BAS;202310060530;7.3;7.3;0.0;0;0
BAS;202310060540;7.5;7.7;0.0;0;0
BAS;202310060550;7.2;6.8;0.0;0;0
BAS;202310060600;7.2;7.0;0.0;0;0
BAS;202310060610;7.5;7.8;0.0;0;0
BAS;202310060620;7.6;8.2;0.0;0;0
BAS;202310060630;7.6;8.4;0.0;0;0
BAS;202310060640;7.6;8.6;0.0;0;1
BAS;202310060650;7.7;8.8;0.0;0;0
BAS;202310060700;7.6;8.7;0.0;0;0
BAS;202310060710;7.8;8.9;0.0;0;0
BAS;202310060720;7.8;9.1;0.0;0;1
BAS;202310060730;7.8;9.4;0.0;0;10
BAS;202310060740;7.8;9.8;0.0;0;10
BAS;202310060750;8.1;10.6;0.0;0;10
BAS;202310060800;8.0;10.8;0.0;0;10
BAS;202310060810;7.9;11.1;0.0;0;10
BAS;202310060820;8.1;11.6;0.0;0;10
BAS;202310060830;8.1;11.8;0.0;0;10
BAS;202310060840;8.2;12.5;0.0;0;10
BAS;202310060850;8.3;12.7;0.0;0;10
BAS;202310060900;8.4;13.1;0.0;0;10
BAS;202310060910;8.4;13.3;0.0;0;10
BAS;202310060920;8.4;13.9;0.0;0;10
BAS;202310060930;8.3;14.3;0.0;0;10
BAS;202310060940;8.3;14.7;0.0;0;10
BAS;202310060950;8.5;15.1;0.0;0;10
BAS;202310061000;8.5;15.6;0.0;0;10
BAS;202310061010;8.6;15.7;0.0;0;10
BAS;202310061020;8.7;16.6;0.0;0;10
BAS;202310061030;8.6;16.9;0.0;0;10
BAS;202310061040;8.9;17.5;0.0;0;10
BAS;202310061050;8.4;17.3;0.0;0;10
BAS;202310061100;8.4;17.6;0.0;0;10
BAS;202310061110;8.3;17.7;0.0;0;10
BAS;202310061120;8.0;17.8;0.0;0;10
BAS;202310061130;8.3;18.8;0.0;0;10
BAS;202310061140;8.7;19.4;0.0;0;10
BAS;202310061150;8.5;19.1;0.0;0;10
BAS;202310061200;8.0;19.2;0.0;0;10
BAS;202310061210;8.4;19.6;0.0;0;10
BAS;202310061220;8.6;20.3;0.0;0;10
BAS;202310061230;7.8;19.8;0.0;0;10
BAS;202310061240;8.0;20.4;0.0;0;10
BAS;202310061250;8.0;20.5;0.0;0;10
BAS;202310061300;8.0;20.6;0.0;0;10
BAS;202310061310;8.0;21.7;0.0;0;10
BAS;202310061320;8.0;21.0;0.0;0;10
BAS;202310061330;6.6;21.3;0.0;0;10
BAS;202310061340;6.6;21.0;0.0;0;2
BAS;202310061350;6.6;20.9;0.0;0;0
BAS;202310061400;6.6;21.1;0.0;0;0
BAS;202310061410;6.6;21.3;0.0;0;3
BAS;202310061420;7.4;21.4;0.0;0;6
BAS;202310061430;7.1;21.0;0.0;0;8
BAS;202310061440;7.4;21.0;0.0;1;0
BAS;202310061450;7.1;21.1;0.0;0;2
BAS;202310061500;7.1;21.0;0.0;0;10
BAS;202310061510;7.0;20.9;0.0;0;10
BAS;202310061520;6.6;20.9;0.0;0;10
BAS;202310061530;6.7;20.5;0.0;0;10
BAS;202310061540;7.1;20.6;0.0;0;2
BAS;202310061550;6.8;20.7;0.0;0;0
BAS;202310061600;6.9;20.4;0.0;0;2
BAS;202310061610;7.0;20.2;0.0;0;0
BAS;202310061620;7.1;20.1;0.0;0;0
BAS;202310061630;7.1;19.5;0.0;0;0
BAS;202310061640;8.2;17.6;0.0;0;0
BAS;202310061650;7.7;18.2;0.0;0;0
BAS;202310061700;8.5;17.9;0.0;2;0
BAS;202310061710;8.1;16.8;0.0;0;0
BAS;202310061720;8.2;15.9;0.0;0;0
BAS;202310061730;8.3;15.4;0.0;0;0
BAS;202310061740;8.7;14.6;0.0;0;0
BAS;202310061750;8.7;13.2;0.0;0;0
BAS;202310061800;8.7;14.6;0.0;0;0
BAS;202310061810;8.8;13.4;0.0;0;0
BAS;202310061820;8.8;13.4;0.0;0;0
BAS;202310061830;8.8;14.4;0.0;0;0
BAS;202310061840;8.5;13.7;0.0;0;0
BAS;202310061850;8.3;14.4;0.0;0;0
BAS;202310061900;8.5;13.2;0.0;0;0
BAS;202310061910;8.3;13.0;0.0;0;0
BAS;202310061920;8.3;12.6;0.0;0;0
BAS;202310061930;8.1;13.4;0.0;0;0
BAS;202310061940;8.0;12.2;0.0;0;0
BAS;202310061950;8.0;12.7;0.0;0;0
BAS;202310062000;8.5;13.3;0.0;0;0
BAS;202310062010;8.0;10.3;0.0;0;0
BAS;202310062020;8.0;11.5;0.0;0;0
BAS;202310062030;8.0;11.2;0.0;0;0
BAS;202310062040;8.2;11.2;0.0;0;0
BAS;202310062050;8.0;10.0;0.0;0;0
BAS;202310062100;7.9;10.4;0.0;0;0
BAS;202310062110;8.0;10.0;0.0;0;0
BAS;202310062120;8.1;10.3;0.0;0;0
BAS;202310062130;7.8;9.9;0.0;0;0
BAS;202310062140;7.8;10.1;0.0;0;0
BAS;202310062150;7.7;9.3;0.0;0;0
BAS;202310062200;8.0;10.6;0.0;0;0
BAS;202310062210;7.8;9.0;0.0;0;0
BAS;202310062220;7.8;9.2;0.0;0;0
BAS;202310062230;8.2;10.5;0.0;0;0
BAS;202310062240;8.3;9.9;0.0;0;0
BAS;202310062250;8.3;10.1;0.0;0;0
BAS;202310062300;8.3;10.2;0.0;0;0
BAS;202310062310;8.3;10.1;0.0;0;0
BAS;202310062320;8.1;9.4;0.0;0;0
BAS;202310062330;8.2;10.2;0.0;0;0
BAS;202310062340;8.3;10.2;0.0;0;0
BAS;202310062350;8.1;10.1;0.0;0;0
BAS;202310070000;8.0;9.8;0.0;0;0
BAS;202310070010;7.8;9.0;0.0;0;0
BAS;202310070020;7.9;9.3;0.0;0;0
BAS;202310070030;7.9;9.4;0.0;0;0
BAS;202310070040;8.0;9.8;0.0;0;0
BAS;202310070050;8.0;9.2;0.0;0;0
BAS;202310070100;7.8;8.8;0.0;0;0
BAS;202310070110;7.8;8.7;0.0;0;0
BAS;202310070120;7.8;8.9;0.0;0;0
BAS;202310070130;7.8;8.7;0.0;0;0
BAS;202310070140;7.5;8.0;0.0;0;0
BAS;202310070150;7.3;7.4;0.0;0;0
BAS;202310070200;7.4;7.8;0.0;0;0
BAS;202310070210;7.6;8.1;0.0;0;0
BAS;202310070220;7.5;7.8;0.0;0;0
BAS;202310070230;7.5;8.6;0.0;0;0
BAS;202310070240;7.5;8.4;0.0;0;0
BAS;202310070250;7.5;8.6;0.0;0;0
BAS;202310070300;7.6;8.8;0.0;0;0
BAS;202310070310;7.5;8.4;0.0;0;0
BAS;202310070320;7.5;8.4;0.0;0;0
BAS;202310070330;7.5;8.1;0.0;0;0
BAS;202310070340;7.4;7.7;0.0;0;0
BAS;202310070350;7.4;7.6;0.0;0;0
BAS;202310070400;7.4;7.7;0.0;0;0
BAS;202310070410;7.2;7.8;0.0;0;0
BAS;202310070420;7.3;7.5;0.0;0;0
BAS;202310070430;7.3;7.9;0.0;0;0
BAS;202310070440;7.3;7.6;0.0;0;0
BAS;202310070450;7.1;7.0;0.0;0;0
BAS;202310070500;7.2;7.2;0.0;0;0
BAS;202310070510;7.3;7.2;0.0;0;0
BAS;202310070520;7.3;7.5;0.0;0;0
BAS;202310070530;7.3;7.6;0.0;0;0
BAS;202310070540;7.3;7.4;0.0;0;0
BAS;202310070550;7.2;7.4;0.0;0;0
BAS;202310070600;7.3;7.6;0.0;0;0
BAS;202310070610;7.2;7.7;0.0;0;0
BAS;202310070620;7.2;7.8;0.0;0;0
BAS;202310070630;7.2;7.8;0.0;0;1
BAS;202310070640;7.3;8.2;0.0;0;5
BAS;202310070650;7.4;8.3;0.0;0;0
BAS;202310070700;7.4;8.8;0.0;0;0
BAS;202310070710;7.4;8.9;0.0;0;0
BAS;202310070720;7.3;9.2;0.0;0;1
BAS;202310070730;7.4;9.9;0.0;0;9
BAS;202310070740;7.4;10.1;0.0;0;10
BAS;202310070750;7.4;10.5;0.0;0;10
BAS;202310070800;7.7;11.6;0.0;0;10
BAS;202310070810;7.5;11.9;0.0;0;10
BAS;202310070820;7.9;12.9;0.0;0;10
BAS;202310070830;7.6;13.2;0.0;0;10
BAS;202310070840;7.6;13.4;0.0;0;6
BAS;202310070850;7.6;13.9;0.0;0;10
BAS;202310070900;7.6;14.4;0.0;0;10
BAS;202310070910;7.5;15.3;0.0;0;10
BAS;202310070920;7.6;15.3;0.0;0;8
BAS;202310070930;7.8;16.7;0.0;0;10
BAS;202310070940;7.9;17.0;0.0;0;6
BAS;202310070950;8.1;17.5;0.0;0;5
BAS;202310071000;7.8;17.0;0.0;0;3
BAS;202310071010;7.8;17.4;0.0;0;7
BAS;202310071020;7.6;17.8;0.0;0;8
BAS;202310071030;7.5;18.8;0.0;0;10
BAS;202310071040;6.8;18.5;0.0;0;10
BAS;202310071050;7.4;20.1;0.0;0;10
BAS;202310071100;7.3;20.4;0.0;0;10
BAS;202310071110;6.8;20.1;0.0;0;10
BAS;202310071120;6.7;20.3;0.0;0;10
BAS;202310071130;7.0;21.0;0.0;0;10
BAS;202310071140;7.4;20.9;0.0;0;10
BAS;202310071150;7.2;21.2;0.0;0;10
BAS;202310071200;7.1;21.5;0.0;0;10
BAS;202310071210;7.1;21.6;0.0;0;10
BAS;202310071220;7.4;21.6;0.0;0;10
BAS;202310071230;7.0;21.5;0.0;0;10
BAS;202310071240;7.4;22.3;0.0;0;10
BAS;202310071250;7.4;22.2;0.0;0;10
BAS;202310071300;7.5;22.8;0.0;0;10
BAS;202310071310;7.2;22.8;0.0;0;10
BAS;202310071320;6.9;23.1;0.0;0;10
BAS;202310071330;7.4;23.5;0.0;0;10
BAS;202310071340;7.2;23.7;0.0;0;10
BAS;202310071350;6.4;23.9;0.0;0;10
BAS;202310071400;6.5;24.1;0.0;0;10
BAS;202310071410;6.6;24.0;0.0;0;10
BAS;202310071420;6.2;24.2;0.0;0;10
BAS;202310071430;6.3;24.3;0.0;0;10
BAS;202310071440;6.1;24.3;0.0;0;10
BAS;202310071450;5.8;24.3;0.0;0;10
BAS;202310071500;5.8;24.3;0.0;0;10
BAS;202310071510;6.3;24.3;0.0;0;10
BAS;202310071520;5.9;24.2;0.0;0;10
BAS;202310071530;6.0;23.6;0.0;0;10
BAS;202310071540;5.7;24.0;0.0;0;10
BAS;202310071550;5.8;23.3;0.0;0;10
BAS;202310071600;5.4;23.2;0.0;0;10
BAS;202310071610;5.3;23.2;0.0;0;10
BAS;202310071620;5.6;22.3;0.0;0;6
BAS;202310071630;6.0;21.8;0.0;0;0
BAS;202310071640;6.6;20.3;0.0;0;0
BAS;202310071650;7.0;18.9;0.0;0;0
BAS;202310071700;7.0;17.5;0.0;0;0
BAS;202310071710;7.3;16.1;0.0;0;0
BAS;202310071720;7.0;17.9;0.0;0;0
BAS;202310071730;6.9;17.0;0.0;0;0
BAS;202310071740;6.4;17.6;0.0;0;0
BAS;202310071750;7.3;16.0;0.0;0;0
BAS;202310071800;6.8;17.3;0.0;0;0
BAS;202310071810;7.3;15.9;0.0;0;0
BAS;202310071820;7.6;15.2;0.0;0;0
BAS;202310071830;7.9;15.2;0.0;0;0
BAS;202310071840;7.4;13.6;0.0;0;0
BAS;202310071850;7.2;14.6;0.0;0;0
BAS;202310071900;7.5;14.0;0.0;0;0
BAS;202310071910;7.5;14.4;0.0;0;0
BAS;202310071920;7.1;14.9;0.0;0;0
BAS;202310071930;7.4;14.2;0.0;0;0
BAS;202310071940;7.5;13.9;0.0;0;0
BAS;202310071950;7.5;14.6;0.0;0;0
BAS;202310072000;7.7;14.3;0.0;0;0
BAS;202310072010;7.7;14.2;0.0;0;0
BAS;202310072020;7.5;12.6;0.0;0;0
BAS;202310072030;7.6;12.7;0.0;0;0
BAS;202310072040;8.0;12.6;0.0;0;0
BAS;202310072050;8.0;12.7;0.0;0;0
BAS;202310072100;7.7;12.3;0.0;0;0
BAS;202310072110;7.8;12.5;0.0;0;0
BAS;202310072120;7.8;11.7;0.0;0;0
BAS;202310072130;7.8;11.7;0.0;0;0
BAS;202310072140;7.8;11.4;0.0;0;0
BAS;202310072150;7.8;11.9;0.0;0;0
BAS;202310072200;7.9;11.2;0.0;0;0
BAS;202310072210;7.9;10.8;0.0;0;0
BAS;202310072220;7.8;11.3;0.0;0;0
BAS;202310072230;7.9;12.7;0.0;0;0
BAS;202310072240;7.4;12.4;0.0;0;0
BAS;202310072250;7.5;11.1;0.0;0;0
BAS;202310072300;7.7;12.4;0.0;0;0
BAS;202310072310;7.8;12.0;0.0;0;0
BAS;202310072320;7.8;11.6;0.0;0;0
BAS;202310072330;7.8;12.4;0.0;0;0
BAS;202310072340;7.7;12.3;0.0;0;0
BAS;202310072350;7.7;12.4;0.0;0;0
BAS;202310080000;7.7;12.2;0.0;0;0
BAS;202310080010;7.6;12.3;0.0;0;0
BAS;202310080020;7.6;11.8;0.0;0;0
BAS;202310080030;7.5;12.2;0.0;0;0
BAS;202310080040;7.5;11.9;0.0;0;0
BAS;202310080050;7.6;10.0;0.0;0;0
BAS;202310080100;7.5;11.6;0.0;0;0
BAS;202310080110;7.4;11.9;0.0;0;0
BAS;202310080120;7.4;11.8;0.0;0;0
BAS;202310080130;7.5;11.1;0.0;0;0
BAS;202310080140;7.6;10.9;0.0;0;0
BAS;202310080150;7.6;11.0;0.0;0;0
BAS;202310080200;7.6;10.6;0.0;0;0
BAS;202310080210;7.5;10.5;0.0;0;0
BAS;202310080220;7.4;10.8;0.0;0;0
BAS;202310080230;7.4;10.7;0.0;0;0
BAS;202310080240;7.4;10.6;0.0;0;0
BAS;202310080250;7.3;10.4;0.0;0;0
BAS;202310080300;7.3;10.7;0.0;0;0
BAS;202310080310;7.3;10.9;0.0;0;0
BAS;202310080320;7.3;10.5;0.0;0;0
BAS;202310080330;7.2;10.8;0.0;0;0
BAS;202310080340;7.2;10.8;0.0;0;0
BAS;202310080350;7.2;10.6;0.0;0;0
BAS;202310080400;7.1;10.9;0.0;0;0
BAS;202310080410;7.1;10.7;0.0;0;0
BAS;202310080420;7.1;10.8;0.0;0;0
BAS;202310080430;7.1;10.6;0.0;0;0
BAS;202310080440;7.3;10.2;0.0;0;0
BAS;202310080450;7.3;9.9;0.0;0;0
BAS;202310080500;7.2;9.6;0.0;0;0
BAS;202310080510;7.1;10.0;0.0;0;0
BAS;202310080520;7.2;10.0;0.0;0;0
BAS;202310080530;7.2;9.9;0.0;0;0
BAS;202310080540;7.2;9.9;0.0;0;0
BAS;202310080550;7.3;9.7;0.0;0;0
BAS;202310080600;7.3;9.8;0.0;0;0
BAS;202310080610;7.3;10.2;0.0;0;0
BAS;202310080620;7.3;10.6;0.0;0;0
BAS;202310080630;7.4;10.3;0.0;0;0
BAS;202310080640;7.6;10.1;0.0;0;0
BAS;202310080650;7.5;11.3;0.0;0;0
BAS;202310080700;7.5;11.3;0.0;0;0
BAS;202310080710;7.4;11.4;0.0;0;0
BAS;202310080720;7.5;11.6;0.0;0;1
BAS;202310080730;7.5;11.7;0.0;0;10
BAS;202310080740;7.6;12.2;0.0;0;10
BAS;202310080750;7.7;12.9;0.0;0;10
BAS;202310080800;7.7;13.5;0.0;0;10
BAS;202310080810;8.0;14.5;0.0;0;10
BAS;202310080820;7.5;14.7;0.0;0;10
BAS;202310080830;7.8;15.3;0.0;0;10
BAS;202310080840;7.7;15.9;0.0;0;10
BAS;202310080850;8.1;16.8;0.0;0;10
BAS;202310080900;7.8;16.8;0.0;0;10
BAS;202310080910;7.8;17.1;0.0;0;10
BAS;202310080920;7.9;18.1;0.0;0;10
BAS;202310080930;7.9;18.5;0.0;0;10
BAS;202310080940;7.6;18.6;0.0;0;10
BAS;202310080950;8.0;19.7;0.0;0;10
BAS;202310081000;8.1;19.6;0.0;0;10
BAS;202310081010;7.8;19.9;0.0;0;10
BAS;202310081020;7.8;20.7;0.0;0;10
BAS;202310081030;7.7;20.8;0.0;0;10
BAS;202310081040;7.6;21.4;0.0;0;10
BAS;202310081050;7.4;21.6;0.0;0;10
BAS;202310081100;7.7;22.1;0.0;0;10
BAS;202310081110;7.4;22.7;0.0;0;10
BAS;202310081120;7.3;23.3;0.0;0;10
BAS;202310081130;7.2;23.5;0.0;0;10
BAS;202310081140;7.4;23.6;0.0;0;10
BAS;202310081150;7.4;24.1;0.0;0;10
BAS;202310081200;7.2;24.8;0.0;0;10
BAS;202310081210;7.2;24.9;0.0;0;10
BAS;202310081220;7.3;24.9;0.0;0;10
BAS;202310081230;7.3;25.0;0.0;0;10
BAS;202310081240;7.2;24.9;0.0;0;10
BAS;202310081250;7.6;25.4;0.0;0;10
BAS;202310081300;6.9;24.6;0.0;0;10
BAS;202310081310;7.0;25.2;0.0;0;10
BAS;202310081320;7.3;25.7;0.0;0;10
BAS;202310081330;7.6;25.7;0.0;0;10
BAS;202310081340;7.5;25.7;0.0;0;10
BAS;202310081350;7.3;25.6;0.0;0;10
BAS;202310081400;7.5;26.0;0.0;0;10
BAS;202310081410;7.3;26.0;0.0;0;10
BAS;202310081420;8.1;26.5;0.0;0;10
BAS;202310081430;7.4;26.3;0.0;0;10
BAS;202310081440;7.1;26.5;0.0;0;10
BAS;202310081450;7.7;26.3;0.0;0;10
BAS;202310081500;7.1;26.5;0.0;0;10
BAS;202310081510;7.8;26.0;0.0;0;10
BAS;202310081520;7.2;26.1;0.0;0;10
BAS;202310081530;8.9;25.5;0.0;0;10
BAS;202310081540;8.9;25.3;0.0;0;10
BAS;202310081550;9.5;24.1;0.0;0;3
BAS;202310081600;9.0;23.9;0.0;0;0
BAS;202310081610;9.1;23.4;0.0;0;2
BAS;202310081620;9.6;21.7;0.0;0;0
BAS;202310081630;9.8;20.7;0.0;0;0
BAS;202310081640;9.6;21.2;0.0;0;0
BAS;202310081650;9.4;20.5;0.0;0;0
BAS;202310081700;9.8;20.4;0.0;0;0
BAS;202310081710;9.5;20.2;0.0;0;0
BAS;202310081720;9.8;19.6;0.0;0;0
BAS;202310081730;10.1;19.4;0.0;0;0
BAS;202310081740;9.9;19.5;0.0;0;0
BAS;202310081750;10.3;17.1;0.0;0;0
BAS;202310081800;9.9;18.0;0.0;0;0
BAS;202310081810;9.6;18.0;0.0;0;0
BAS;202310081820;9.5;17.6;0.0;0;0
BAS;202310081830;9.5;16.5;0.0;0;0
BAS;202310081840;9.6;16.3;0.0;0;0
BAS;202310081850;9.8;16.8;0.0;0;0
BAS;202310081900;9.5;17.9;0.0;0;0
BAS;202310081910;9.6;17.5;0.0;0;0
BAS;202310081920;9.5;15.7;0.0;0;0
BAS;202310081930;9.4;17.3;0.0;0;0
BAS;202310081940;9.5;15.5;0.0;0;0
BAS;202310081950;9.3;14.9;0.0;0;0
BAS;202310082000;9.4;15.8;0.0;0;0
BAS;202310082010;9.5;16.0;0.0;0;0
BAS;202310082020;9.5;16.5;0.0;0;0
BAS;202310082030;9.4;14.3;0.0;0;0
BAS;202310082040;9.3;14.3;0.0;0;0
BAS;202310082050;9.3;16.7;0.0;0;0
BAS;202310082100;9.3;16.6;0.0;0;0
BAS;202310082110;9.4;15.7;0.0;0;0
BAS;202310082120;9.1;16.3;0.0;0;0
BAS;202310082130;9.3;16.4;0.0;0;0
BAS;202310082140;9.2;16.6;0.0;0;0
BAS;202310082150;9.0;16.8;0.0;0;0
BAS;202310082200;9.0;16.1;0.0;0;0
BAS;202310082210;9.0;16.5;0.0;0;0
BAS;202310082220;9.0;15.8;0.0;0;0
BAS;202310082230;8.9;15.5;0.0;0;0
BAS;202310082240;8.9;15.3;0.0;0;0
BAS;202310082250;8.9;15.6;0.0;0;0
BAS;202310082300;8.8;15.8;0.0;0;0
BAS;202310082310;8.8;15.8;0.0;0;0
BAS;202310082320;8.7;15.3;0.0;0;0
